Year Month Historical
1985	10	91323.0000	
1985	11	94177.0000	
1985	12	57795.0000	
1986	1	67871.0000	
1986	2	105723.0000	
1986	3	305922.0000	
1986	4	267674.0000	
1986	5	369017.0000	
1986	6	565502.0000	
1986	7	205994.0000	
1986	8	128627.0000	
1986	9	97459.0000	
1986	10	93315.0000	
1986	11	91100.0000	
1986	12	86454.0000	
1987	1	69839.0000	
1987	2	97663.0000	
1987	3	138540.0000	
1987	4	182470.0000	
1987	5	433182.0000	
1987	6	296821.0000	
1987	7	185566.0000	
1987	8	155312.0000	
1987	9	88496.0000	
1987	10	58233.0000	
1987	11	51795.0000	
1987	12	72418.0000	
1988	1	55782.0000	
1988	2	63925.0000	
1988	3	81617.0000	
1988	4	199364.0000	
1988	5	299200.0000	
1988	6	313807.0000	
1988	7	193722.0000	
1988	8	115058.0000	
1988	9	75700.0000	
1988	10	85783.0000	
1988	11	98157.0000	
1988	12	72022.0000	
1989	1	71290.0000	
1989	2	63237.0000	
1989	3	110601.0000	
1989	4	292273.0000	
1989	5	519753.0000	
1989	6	501596.0000	
1989	7	239614.0000	
1989	8	154639.0000	
1989	9	113832.0000	
1989	10	76346.0000	
1989	11	105388.0000	
1989	12	90331.0000	
1990	1	137026.0000	
1990	2	112033.0000	
1990	3	129391.0000	
1990	4	270488.0000	
1990	5	370834.0000	
1990	6	408512.0000	
1990	7	273568.0000	
1990	8	159978.0000	
1990	9	101394.0000	
1990	10	83264.0000	
1990	11	112510.0000	
1990	12	103221.0000	
1991	1	89831.0000	
1991	2	115552.0000	
1991	3	124143.0000	
1991	4	190627.0000	
1991	5	405825.0000	
1991	6	453268.0000	
1991	7	365449.0000	
1991	8	175096.0000	
1991	9	96005.0000	
1991	10	59089.0000	
1991	11	70462.0000	
1991	12	74325.0000	
1992	1	58217.0000	
1992	2	99208.0000	
1992	3	118084.0000	
1992	4	178970.0000	
1992	5	349982.0000	
1992	6	292112.0000	
1992	7	195016.0000	
1992	8	134563.0000	
1992	9	90626.0000	
1992	10	72291.0000	
1992	11	84349.0000	
1992	12	58500.0000	
1993	1	56131.0000	
1993	2	58746.0000	
1993	3	86360.0000	
1993	4	220570.0000	
1993	5	546063.0000	
1993	6	475809.0000	
1993	7	254332.0000	
1993	8	181442.0000	
1993	9	107818.0000	
1993	10	81193.0000	
1993	11	62341.0000	
1993	12	70416.0000	
1994	1	74280.0000	
1994	2	60865.0000	
1994	3	101285.0000	
1994	4	176518.0000	
1994	5	344513.0000	
1994	6	278415.0000	
1994	7	167310.0000	
1994	8	104746.0000	
1994	9	70169.0000	
1994	10	63561.0000	
